FIPS_CODE,fips,mean,_3_14_20,_6_14_20,_8_14_20,_11_2_20,newcases_all,newcases_p1,newcases_p2,newcases_p3,IncidenceRate,Population
42133,42133,449058,0,1176,2803,6851,6851,261.88153869,362.31399953,901.44257535,1525.6381136,449058
44001,44001,48479,0,231,322,558,558,476.49497721,187.71014254,486.8087213,1151.013841,48479
44003,44003,164292,0,1105,1544,2566,2566,672.58296204,267.20716773,622.06315584,1561.8532856,164292
44005,44005,82082,0,269,405,678,678,327.72105943,165.68797057,332.59423503,826.00326503,82082
44007,44007,638931,20,11959,15644,23320,23300,1868.589879,576.7445937,1201.3816828,3646.7161556,638931
44009,44009,125577,0,513,621,1335,1335,408.514298,86.003010105,568.5754557,1063.0927638,125577
45001,45001,24527,0,67,353,806,806,273.16834509,1166.061891,1846.944184,3286.17442,24527
45003,45003,170872,0,232,2047,5160,5160,135.77414673,1062.1986048,1821.8315464,3019.804298,170872
45005,45005,8688,0,40,243,424,424,460.40515654,2336.5561694,2083.3333333,4880.2946593,8688
45007,45007,202558,0,341,2537,6083,6083,168.34684387,1084.1339271,1750.6097019,3003.0904729,202558
45009,45009,14066,0,45,484,699,699,319.92037537,3121.0009953,1528.5084601,4969.4298308,14066
45011,45011,20866,0,54,444,887,887,258.79421068,1869.0692993,2123.0710246,4250.9345346,20866
45013,45013,192122,3,590,4297,6240,6237,305.53502462,1929.5031282,1011.3365466,3246.3746994,192122
45015,45015,227907,0,386,4384,6268,6268,169.36732966,1754.2243108,826.65297687,2750.2446173,227907
45017,45017,14553,0,33,385,515,515,226.75736961,2418.7452759,893.28660757,3538.7892531,14553
45019,45019,411406,1,1092,12726,17529,17528,265.18815963,2827.8634731,1167.4598815,4260.5115142,411406
45021,45021,57300,0,92,710,1582,1582,160.55846422,1078.5340314,1521.8150087,2760.9075044,57300
45023,45023,32244,0,120,730,1277,1277,372.16226275,1891.8248356,1696.4396477,3960.4267461,32244
45025,45025,45650,0,291,806,1516,1516,637.45892662,1128.1489595,1555.3121577,3320.9200438,45650
45027,45027,33745,0,335,883,1195,1195,992.73966514,1623.944288,924.58141947,3541.2653726,33745
45029,45029,37677,0,198,840,1299,1299,525.51954773,1703.9573214,1218.2498607,3447.7267298,37677
45031,45031,66618,0,350,1386,2569,2569,525.38352998,1555.1352487,1775.7963313,3856.31511,66618
45033,45033,30479,0,201,663,1346,1346,659.47045507,1515.7977624,2240.8871682,4416.1553857,30479
45035,45035,162809,0,265,3203,4929,4929,162.76741458,1804.5685435,1060.1379531,3027.4739111,162809
45037,45037,27260,0,60,353,944,944,220.1027146,1074.834923,2168.0117388,3462.9493764,27260
45039,45039,22347,0,227,578,880,880,1015.7963038,1570.6806283,1351.4118226,3937.8887546,22347
45041,45041,138293,0,814,3659,5747,5747,588.6053524,2057.2263238,1509.8378081,4155.6694844,138293
45043,45043,62680,0,164,1504,2413,2413,261.6464582,2137.8430121,1450.2233567,3849.7128271,62680
45045,45045,523542,0,2920,11186,18345,18345,557.73939818,1578.8609128,1367.4165587,3504.0168697,523542
45047,45047,70811,0,304,1533,2616,2616,429.31183008,1735.6060499,1529.4233947,3694.3412747,70811
45049,45049,19222,0,50,464,776,776,260.11861409,2153.7821246,1623.1401519,4037.0408906,19222
45051,45051,354081,0,1133,8792,12676,12676,319.98328066,2163.0643836,1096.9241501,3579.9718144,354081
45053,45053,30073,0,54,615,948,948,179.56306321,1865.4607123,1107.3055565,3152.329332,30073
45055,45055,66551,11,444,1437,2562,2551,650.62884104,1492.088774,1690.4329011,3833.1505161,66551
45057,45057,98012,2,246,1322,2679,2677,248.94910827,1097.8247562,1384.524344,2731.2982084,98012
45059,45059,67493,0,140,1369,1977,1977,207.42891855,1820.9295779,900.83416058,2929.192657,67493
45061,45061,16828,0,236,572,795,795,1402.4245305,1996.672213,1325.1723318,4724.2690754,16828
45063,45063,298750,1,1155,5132,9324,9323,386.27615063,1331.2133891,1403.1799163,3120.6694561,298750
45065,45065,9463,0,11,131,284,284,116.24220649,1268.0967981,1616.8234175,3001.1624221,9463
45067,45067,30657,0,103,577,1184,1184,335.97547053,1546.139544,1979.9719477,3862.0869622,30657
45069,45069,26118,0,236,536,1165,1165,903.59139291,1148.6331266,2408.3007887,4460.5253082,26118
45071,45071,38440,0,99,887,1718,1718,257.54422477,2049.9479709,2161.8106139,4469.3028096,38440
45073,45073,79546,0,81,864,2563,2563,101.82787318,984.33610741,2135.8710683,3222.0350489,79546
45075,45075,86175,0,359,2514,3404,3404,416.59413983,2500.7252683,1032.7821294,3950.1015376,86175
45077,45077,126884,0,296,1908,4724,4724,233.28394439,1270.4517512,2219.3499574,3723.085653,126884
45079,45079,415759,0,2215,9224,17716,17716,532.76056562,1685.8324173,2042.5294461,4261.1224291,415759
45081,45081,20473,0,164,473,736,736,801.05504811,1509.3049382,1284.6187662,3594.9787525,20473
45083,45083,319785,1,959,4335,9462,9461,299.57627781,1055.7093047,1603.2646935,2958.550276,319785
45085,45085,106721,0,626,2589,3630,3630,586.57621274,1839.3755681,975.44063493,3401.3924157,106721
45087,45087,27316,0,46,386,806,806,168.39947284,1244.6917557,1537.5604042,2950.6516327,27316
45089,45089,30368,0,286,1052,1473,1473,941.78082192,2522.3919916,1386.3277134,4850.5005269,30368
45091,45091,280979,0,635,3728,7046,7046,225.99553703,1100.7940095,1180.8711683,2507.6607149,280979
46003,46003,2751,0,33,39,209,209,1199.563795,218.10250818,6179.5710651,7597.2373682,2751
46005,46005,18453,1,446,596,1423,1422,2411.5320002,812.87595513,4481.6560993,7706.0640546,18453
46007,46007,3365,0,0,6,222,222,0,178.30609212,6419.0193165,6597.3254086,3365
46009,46009,6901,1,9,15,1022,1021,115.92522823,86.943921171,14592.088103,14794.957253,6901
46011,46011,35077,0,34,145,1565,1565,96.929611996,316.44667446,4048.2367363,4461.6130228,35077
46013,46013,38839,0,311,463,2274,2274,800.7415227,391.3592008,4662.838899,5854.9396225,38839
46015,46015,5297,0,10,46,328,328,188.78610534,679.62997923,5323.7681707,6192.1842552,5297
46017,46017,1962,0,52,109,272,272,2650.3567788,2905.1987768,8307.8491335,13863.404689,1962
46019,46019,10429,0,0,18,425,425,0,172.59564675,3902.5793461,4075.1749928,10429
46021,46021,1376,0,0,3,83,83,0,218.02325581,5813.9534884,6031.9767442,1376
46023,46023,9292,1,32,109,443,442,333.62031855,828.6698235,3594.4898838,4756.7800258,9292
46025,46025,3736,0,9,17,146,146,240.8993576,214.13276231,3452.8907923,3907.9229122,3736
46027,46027,14070,0,65,136,884,884,461.97583511,504.61975835,5316.275764,6282.8713575,14070
46029,46029,28009,0,46,151,1706,1706,164.23292513,374.87950302,5551.7869256,6090.8993538,28009
46031,46031,4086,0,11,41,238,238,269.21194322,734.2143906,4821.341165,5824.7674988,4086
46033,46033,8972,0,2,37,337,337,22.291573785,390.10254124,3343.7360678,3756.1301828,8972
46035,46035,19775,0,32,99,1143,1143,161.8204804,338.81163085,5279.3931732,5780.0252845,19775
46037,46037,5424,0,13,24,180,180,239.67551622,202.80235988,2876.1061947,3318.5840708,5424
46039,46039,4351,0,1,13,203,203,22.983222248,275.79866697,4366.8122271,4665.5941163,4351
46041,46041,5892,0,2,57,406,406,33.944331297,933.46911066,5923.2858113,6890.6992532,5892
46043,46043,2921,0,4,19,180,180,136.93940431,513.52276618,5511.8110236,6162.2731941,2921
46045,46045,3829,0,4,19,157,157,104.46591799,391.74719248,3604.0741708,4100.2872813,3829
46047,46047,6713,0,6,22,235,235,89.37881722,238.34351259,3172.9480113,3500.6703411,6713
46049,46049,2299,0,20,29,225,225,869.94345368,391.47455415,8525.445846,9786.8638538,2299
46051,46051,7052,0,13,31,330,330,184.3448667,255.24673851,4239.9319342,4679.5235394,7052
46053,46053,4185,0,1,7,257,257,23.894862605,143.36917563,5973.7156511,6140.9796894,4185
46055,46055,1899,0,0,2,104,104,0,105.31858873,5371.2480253,5476.566614,1899
46057,46057,6164,0,11,27,230,230,178.45554835,259.57170668,3293.3160286,3731.3432836,6164
46059,46059,3191,0,6,10,155,155,188.02883109,125.35255406,4544.0300846,4857.4114698,3191
46061,46061,3453,0,3,22,111,111,86.880973067,550.24616276,2577.4688677,3214.5960035,3453
46063,46063,1298,0,0,2,60,60,0,154.08320493,4468.412943,4622.4961479,1298
46065,46065,17526,0,22,97,937,937,125.52778729,427.93563848,4792.879151,5346.3425767,17526
46067,46067,7291,0,8,29,257,257,109.72431765,288.02633384,3127.1430531,3524.8937046,7291
46069,46069,1301,0,3,4,52,52,230.59185242,76.863950807,3689.4696387,3996.925442,1301
46071,46071,3344,0,5,11,137,137,149.5215311,179.42583732,3767.9425837,4096.8899522,3344
46073,46073,2013,0,40,39,169,169,1987.0839543,,6458.0228515,8395.4297069,2013
46075,46075,903,0,0,2,35,35,0,221.48394241,3654.4850498,3875.9689922,903
46077,46077,4939,0,5,14,228,228,101.23506783,182.22312209,4332.860903,4616.3190929,4939
46079,46079,12797,0,14,100,453,453,109.40064078,672.03250762,2758.4590138,3539.8921622,12797
46081,46081,25844,0,12,63,1070,1070,46.432440799,197.33787339,3896.455657,4140.2259712,25844
46083,46083,61128,0,267,687,3226,3226,436.78837848,687.08284256,4153.5793744,5277.4505955,61128
46085,46085,3781,0,33,91,294,294,872.78497752,1533.9857181,5368.9500132,7775.7207088,3781
46087,46087,5586,1,8,32,307,306,125.31328321,429.64554243,4923.0218403,5477.980666,5586
46089,46089,2379,0,3,8,72,72,126.10340479,210.17234132,2690.2059689,3026.481715,2379
46091,46091,4935,0,4,12,67,67,81.053698075,162.10739615,1114.4883485,1357.6494428,4935
46093,46093,28332,0,36,97,1052,1052,127.06480305,215.30424961,3370.7468587,3713.1159113,28332
46095,46095,2061,0,1,24,94,94,48.520135856,1115.9631247,3396.4095099,4560.8927705,2061
46097,46097,2216,0,3,15,148,148,135.37906137,541.51624549,6001.8050542,6678.700361,2216
46099,46099,193134,3,3479,4561,12758,12755,1799.7866766,560.23279174,4244.2035064,6604.2229747,193134
46101,46101,6576,0,20,33,245,245,304.13625304,197.68856448,3223.8442822,3725.6690998,6576
46102,46102,14177,0,46,157,1063,1063,324.46921069,782.95831276,6390.632715,7498.0602384,14177
46103,46103,113775,1,386,924,4948,4947,338.38716766,472.86310701,3536.8050978,4348.0553724,113775
46105,46105,2865,0,0,6,80,80,0,209.42408377,2582.8970332,2792.3211169,2865
46107,46107,2153,0,0,2,141,141,0,92.893636786,6456.1077566,6549.0013934,2153
46109,46109,10394,0,40,83,390,390,384.8374062,413.70021166,2953.6270926,3752.1647104,10394
46111,46111,2344,0,13,13,116,116,554.60750853,0,4394.1979522,4948.8054608,2344
46115,46115,6376,0,5,26,318,318,78.419071518,329.36010038,4579.6737767,4987.4529486,6376
46117,46117,3098,0,11,15,102,102,355.06778567,129.11555842,2808.2633957,3292.4467398,3098
46119,46119,1391,0,1,4,47,47,71.890726096,215.67217829,3091.3012221,3378.8641265,1391
46121,46121,10177,0,47,75,514,514,461.82568537,275.13019554,4313.6484229,5050.6043038,10177
46123,46123,5441,0,7,20,289,289,128.65282117,238.92666789,4943.9441279,5311.523617,5441
46125,46125,8384,0,25,56,534,534,298.1870229,369.7519084,5701.3358779,6369.2748092,8384
46127,46127,15932,0,113,221,808,808,709.26437359,677.88099423,3684.4087371,5071.5541049,15932
46129,46129,5435,0,5,18,289,289,91.996320147,239.19043238,4986.200552,5317.3873045,5435
46135,46135,22814,0,58,136,947,947,254.22985886,341.89532743,3554.8347506,4150.9599369,22814
46137,46137,2756,0,2,35,110,110,72.568940493,1197.3875181,2721.3352685,3991.2917271,2756
47001,47001,76978,0,60,766,1888,1888,77.944347736,917.14515836,1457.5593027,2452.6488088,76978
47003,47003,49713,0,379,956,1839,1839,762.37603846,1160.662201,1776.1953614,3699.2336009,49713
47005,47005,16160,0,8,176,457,457,49.504950495,1039.6039604,1738.8613861,2827.970297,16160
47007,47007,15064,0,619,748,1059,1059,4109.1343601,856.34625597,2064.5246946,7030.0053107,15064
47009,47009,133088,0,104,1589,3655,3655,78.143784564,1115.8030777,1552.3563357,2746.3031979,133088
47011,47011,108110,0,283,2148,3778,3778,261.77041902,1725.0948108,1507.7236148,3494.5888447,108110
47013,47013,39842,1,24,288,1136,1135,57.728025702,662.61733849,2128.4072085,2848.7525727,39842
47015,47015,14678,0,23,160,459,459,156.6970977,933.36966889,2037.0622701,3127.1290367,14678
47017,47017,27767,0,33,351,1187,1187,118.84611229,1145.2443548,3010.7681781,4274.8586452,27767
47019,47019,56391,0,23,674,1805,1805,40.786650352,1154.4395382,2005.6391977,3200.8653863,56391
47021,47021,40667,0,167,621,1120,1120,410.6523717,1116.3842919,1227.0391226,2754.0757863,40667
47023,47023,17297,0,14,275,763,763,80.938891137,1508.9321848,2821.2984911,4411.169567,17297
47025,47025,31959,0,14,291,547,547,43.8061266,866.73550487,801.02631497,1711.5679464,31959
47027,47027,7615,0,13,102,442,442,170.71569271,1168.7458963,4464.8719632,5804.3335522,7615
47029,47029,36004,0,26,547,1197,1197,72.214198422,1447.0614376,1805.3549606,3324.6305966,36004
47031,47031,56520,0,92,580,2045,2045,162.77423921,863.41118188,2592.0028309,3618.1882519,56520
47033,47033,14230,0,19,301,942,942,133.52073085,1981.7287421,4504.5678145,6619.8172874,14230
47035,47035,60520,0,138,584,1749,1749,228.02379379,736.94646398,1924.9834765,2889.9537343,60520
47037,47037,694144,14,6699,22097,32893,32879,963.05665683,2218.2717131,1555.2968836,4736.6252535,694144
47039,47039,11663,0,14,234,691,691,120.03772614,1886.3071251,3918.3743462,5924.7191975,11663
47041,47041,20490,0,41,366,752,752,200.09760859,1586.1395803,1883.8457784,3670.0829673,20490
47043,47043,53948,0,139,773,1839,1839,257.65552013,1175.2057537,1975.9768666,3408.8381404,53948
47045,47045,37159,0,100,740,2448,2448,269.11380823,1722.3283727,4596.4638446,6587.9060255,37159
47047,47047,41133,0,182,813,1795,1795,442.46711886,1534.0480879,2387.3775314,4363.8927382,41133
47049,47049,18523,0,14,111,975,975,75.581709226,523.67327107,4664.471198,5263.7261783,18523
47051,47051,42208,0,64,381,1365,1365,151.63002274,751.04245641,2331.3115997,3233.9840788,42208
47053,47053,49133,0,70,768,2240,2240,142.47043738,1420.6337899,2995.949769,4559.0539963,49133
47055,47055,29464,0,23,413,1044,1044,78.061363019,1323.649199,2141.5965246,3543.3070866,29464
47057,47057,23320,0,21,217,708,708,90.051457976,840.48027444,2105.4888508,3036.0205832,23320
47059,47059,69069,0,52,559,2000,2000,75.287031809,734.04856014,2086.3194776,2895.6550696,69069
47061,47061,13427,0,32,132,630,630,238.32576153,744.76800477,3708.9446637,4692.03843,13427
47063,47063,64934,0,76,1509,2597,2597,117.04191949,2206.8561924,1675.547479,3999.4455909,64934
47065,47065,367804,1,1657,6382,12402,12401,450.23980163,1284.6516079,1636.7413079,3371.6327174,367804
47067,47067,6620,0,1,95,135,135,15.105740181,1419.939577,604.22960725,2039.2749245,6620
47069,47069,25050,0,225,1049,1945,1945,898.20359281,3289.4211577,3576.8463074,7764.4710579,25050
47071,47071,25652,0,40,505,1447,1447,155.93326056,1812.7241541,3672.2282863,5640.8857009,25652
47073,47073,56786,0,34,536,1317,1317,59.873912584,884.02070933,1375.338992,2319.2336139,56786
47075,47075,17304,0,38,619,1356,1356,219.60240407,3357.605178,4259.1308368,7836.3384189,17304
47077,47077,28117,0,18,686,1448,1448,64.018209624,2375.7868905,2710.1042074,5149.9093075,28117
47079,47079,32345,0,34,317,892,892,105.11671047,874.94203123,1777.709074,2757.7678157,32345
47081,47081,25178,0,60,295,853,853,238.30328064,933.35451585,2216.22051,3387.8783065,25178
47083,47083,8201,0,11,70,448,448,134.12998415,719.42446043,4609.1940007,5462.7484453,8201
47085,47085,18582,0,18,140,485,485,96.867936713,656.54934883,1856.6354537,2610.0527392,18582
47087,47087,11786,0,23,175,503,503,195.14678432,1289.6657051,2782.9628373,4267.7753267,11786
47089,47089,54495,1,44,655,1643,1642,78.906321681,1121.2037802,1813.0103679,3013.1204698,54495
47091,47091,17788,0,26,323,1225,1225,146.16595458,1669.6649427,5070.8342703,6886.6651675,17788
47093,47093,470313,1,563,5360,13986,13985,119.49488957,1019.9590485,1834.0977179,2973.551656,470313
47095,47095,7016,0,685,792,995,995,9763.3979475,1525.0855188,2893.386545,14181.870011,7016
47097,47097,25633,0,66,552,1523,1523,257.48059143,1895.9934459,3788.0856708,5941.5597082,25633
47099,47099,44142,0,60,611,1768,1768,135.92496942,1248.2443025,2621.0864936,4005.2557655,44142
47101,47101,12268,0,6,87,498,498,48.907727421,660.25432018,3350.1793283,4059.3413759,12268
47103,47103,34366,0,48,351,986,986,139.67293255,881.68538672,1847.7565035,2869.1148228,34366
47105,47105,54068,0,190,757,1698,1698,351.40933639,1048.6794407,1740.4009765,3140.4897536,54068
47107,47107,53794,0,176,619,1791,1791,327.17403428,823.51191583,2178.6816374,3329.3675875,53794
47109,47109,25694,0,30,404,1164,1164,116.75877637,1455.5927454,2957.8890013,4530.2405231,25694
47111,47111,24602,0,205,884,1397,1397,833.26558816,2759.9382164,2085.1963255,5678.4001301,24602
47113,47113,97984,0,181,1332,3944,3944,184.72403658,1174.6815807,2665.7413455,4025.1469628,97984
47115,47115,28907,0,49,268,859,859,169.50911544,757.60196492,2044.4874944,2971.5985747,28907
47117,47117,34375,0,42,347,1233,1233,122.18181818,887.27272727,2577.4545455,3586.9090909,34375
47119,47119,96387,0,158,1375,3781,3781,163.92252067,1262.6184029,2496.1872452,3922.7281687,96387
47121,47121,12422,0,28,118,347,347,225.40653679,724.52101111,1843.5034616,2793.4310095,12422
47123,47123,46545,0,95,542,1542,1542,204.1035557,960.36094102,2148.458481,3312.9229778,46545
47125,47125,208993,0,339,2142,4507,4507,162.20638969,862.70832037,1131.6168484,2156.5315585,208993
47127,47127,6488,0,6,88,296,296,92.478421702,1263.8717633,3205.918619,4562.2688039,6488
47129,47129,21403,0,20,165,475,475,93.444844181,677.47512031,1448.3950848,2219.3150493,21403
47131,47131,30069,0,66,666,1906,1906,219.49516113,1995.4105557,4123.8484818,6338.7541987,30069
47133,47133,22241,0,42,293,1315,1315,188.84042984,1128.5463783,4595.117126,5912.5039342,22241
47135,47135,8076,0,28,87,349,349,346.70629024,730.55968301,3244.1802873,4321.4462605,8076
47137,47137,5048,0,4,36,297,297,79.239302694,633.91442155,5170.3645008,5883.518225,5048
47139,47139,16832,0,32,268,531,531,190.11406844,1402.0912548,1562.5,3154.7053232,16832
47141,47141,80245,0,599,1837,4582,4582,746.46395414,1542.7752508,3420.77388,5710.0130849,80245
47143,47143,33167,0,232,561,1193,1193,699.49045738,991.94982965,1905.5084874,3596.9487744,33167
47145,47145,53382,0,31,511,1516,1516,58.072009292,899.17949871,1882.6570754,2839.9085834,53382
47147,47147,71813,0,643,1661,2732,2732,895.38105914,1417.5706348,1491.3734282,3804.3251222,71813
47149,47149,332285,1,1743,7057,12674,12673,524.24876236,1599.229577,1690.4163595,3813.8946988,332285
47151,47151,22068,0,13,143,438,438,58.908827261,589.08827261,1336.777234,1984.7743339,22068
47153,47153,15026,0,27,134,374,374,179.68853986,712.09902835,1597.2314655,2489.0190337,15026
47155,47155,98250,0,242,2002,3550,3550,246.31043257,1791.3486005,1575.5725191,3613.2315522,98250
47157,47157,937166,2,6790,24624,37954,37952,724.31138133,1902.9712986,1422.3734109,4049.6560908,937166
47159,47159,20157,0,40,491,1056,1056,198.44222851,2237.4361264,2802.9964777,5238.8748326,20157
47161,47161,13715,0,16,80,355,355,116.66059059,466.64236238,2005.1039008,2588.4068538,13715
47163,47163,158348,1,71,1151,4185,4184,44.206431404,682.04208452,1916.0330411,2642.2815571,158348
47165,47165,191283,0,1104,3684,6573,6573,577.15531438,1348.786876,1510.3276297,3436.2698201,191283
47167,47167,61599,0,525,1281,2533,2533,852.28656309,1227.2926509,2032.5005276,4112.0797416,61599
47169,47169,11284,0,1456,1586,1797,1797,12903.225806,1152.0737327,1869.9042893,15925.203828,11284
47171,47171,17883,0,52,175,523,523,290.77895208,687.80405972,1945.9822177,2924.5652295,17883
47173,47173,19972,0,8,180,563,563,40.05607851,861.20568796,1917.6847587,2818.9465251,19972
47175,47175,5872,0,4,48,225,225,68.119891008,749.31880109,3014.3051771,3831.7438692,5872
47177,47177,41277,0,32,588,1570,1570,77.52501393,1346.997117,2379.048865,3803.570996,41277
47179,47179,129375,0,87,1344,3966,3966,67.246376812,971.5942029,2026.6666667,3065.5072464,129375
47181,47181,16673,0,64,238,1634,1634,383.85413543,1043.6034307,8372.818329,9800.2758952,16673
47183,47183,33328,0,34,614,1652,1652,102.01632261,1740.2784446,3114.4983197,4956.7930869,33328
47185,47185,27345,0,53,331,1269,1269,193.8197111,1016.6392393,3430.2431889,4640.7021393,27345
47187,47187,238412,10,677,3706,7588,7578,279.76779692,1270.4897404,1628.2737446,3178.531282,238412
47189,47189,144657,0,531,2482,5084,5084,367.07521931,1348.7076325,1798.7377037,3514.5205555,144657
48001,48001,57735,0,461,2140,2765,2765,798.47579458,2908.1146618,1082.5322595,4789.1227159,57735
48003,48003,18705,0,17,256,427,427,90.884790163,1277.7332264,914.19406576,2282.8120823,18705
48005,48005,86715,0,233,1620,1953,1953,268.69630398,1599.4925907,384.01660612,2252.2055008,86715
48007,48007,23510,0,3,213,346,346,12.760527435,893.23692046,565.71671629,1471.7141642,23510
48009,48009,8553,0,3,31,192,192,35.075412136,327.37051327,1882.3804513,2244.8263767,8553
48011,48011,1887,0,3,9,43,43,158.98251192,317.96502385,1801.8018018,2278.7493376,1887
48013,48013,51153,0,37,962,1437,1437,72.332023537,1808.3005884,928.58678865,2809.2194006,51153
48015,48015,30032,0,33,371,543,543,109.88279169,1125.4661694,572.72242941,1808.0713905,30032
48017,48017,7000,0,29,198,376,376,414.28571429,2414.2857143,2542.8571429,5371.4285714,7000
48019,48019,23112,0,9,131,206,206,38.940809969,527.86431291,324.50674974,891.31187262,23112
48021,48021,88723,0,229,1557,2060,2060,258.10669161,1496.7933907,566.93303878,2321.8331211,88723
48023,48023,3509,0,1,16,84,84,28.49814762,427.47221431,1937.8740382,2393.8444001,3509
48025,48025,32565,0,16,1900,2446,2446,49.132504222,5785.3523722,1676.6467066,7511.131583,32565
48027,48027,362924,1,169,1296,6377,6376,46.290683449,310.5333348,1400.0176345,1756.8416528,362924
48029,48029,2003554,2,4463,50464,66986,66984,222.65434323,2295.9700612,824.63462427,3343.2590287,2003554
48031,48031,11931,0,3,84,135,135,25.144581343,678.90369625,427.45788283,1131.5061604,11931
48033,48033,654,0,0,0,8,8,0,0,1223.2415902,1223.2415902,654
48035,48035,18685,0,7,188,426,426,37.46320578,968.69146374,1273.7489965,2279.903666,18685
48037,48037,93245,0,214,957,2194,2194,229.50292241,796.82556705,1326.612687,2352.9411765,93245
48039,48039,374264,2,1097,8749,13198,13196,292.57422568,2044.5460958,1188.7330868,3525.8534083,374264
48041,48041,229211,0,761,4405,7286,7286,332.00849872,1589.8015366,1256.9204794,3178.7305147,229211
48043,48043,9203,0,5,187,282,282,54.330109747,1977.6159948,1032.2720852,3064.2181897,9203
48045,48045,1546,0,1,14,43,43,64.68305304,840.87968952,1875.8085382,2781.3712807,1546
48047,48047,7093,0,1,195,414,414,14.09840688,2735.0909347,3087.5511067,5836.7404483,7093
48049,48049,37864,0,61,331,679,679,161.10289457,713.0783858,919.07880837,1793.2600887,37864
48051,48051,18443,0,35,235,465,465,189.77389796,1084.422274,1247.0856151,2521.2817871,18443
48053,48053,48155,0,44,555,1108,1108,91.371612501,1061.1566815,1148.3750389,2300.903333,48155
48055,48055,43664,0,134,1174,1502,1502,306.88897032,2381.8248443,751.19091242,3439.904727,43664
48057,48057,21290,0,44,688,911,911,206.66979803,3024.8943166,1047.4401127,4279.0042273,21290
48059,48059,13943,0,17,59,202,202,121.92498028,301.22642186,1025.6042459,1448.755648,13943
48061,48061,423163,0,402,13283,26513,26513,94.99885387,3043.9806883,3126.4548176,6265.4343598,423163
48063,48063,13094,0,64,172,332,332,488.77348404,824.80525431,1221.9337101,2535.5124484,13094
48065,48065,5926,0,5,24,101,101,84.373945326,320.62099224,1299.358758,1704.3536956,5926
48067,48067,30026,0,17,187,639,639,56.617598082,566.17598082,1505.3620196,2128.1555985,30026
48069,48069,7530,0,33,224,420,420,438.24701195,2536.5205843,2602.9216467,5577.689243,7530
48071,48071,43837,0,24,531,846,846,54.748272008,1156.5572462,718.5710701,1929.8765883,43837
48073,48073,52646,0,34,890,1345,1345,64.582304449,1625.9544885,864.26319189,2554.7999848,52646
48075,48075,7306,0,5,65,165,165,68.436901177,821.24281413,1368.7380235,2258.4177388,7306
48077,48077,10471,0,3,41,143,143,28.650558686,362.90707669,974.11899532,1365.6766307,10471
48079,48079,2853,0,2,28,142,142,70.101647389,911.32141605,3995.7939012,4977.2169646,2853
48081,48081,3387,0,4,50,127,127,118.09861234,1358.1340419,2273.3982876,3749.6309418,3387
48083,48083,8175,0,1,39,115,115,12.232415902,464.83180428,929.66360856,1406.7278287,8175
48085,48085,1034730,6,1828,8720,15749,15743,176.08458245,666.06747654,679.30764547,1521.4597045,1034730
48087,48087,2920,0,4,9,28,28,136.98630137,171.23287671,650.68493151,958.90410959,2920
48089,48089,21493,0,34,378,528,528,158.19103894,1600.5210999,697.9016424,2456.6137812,21493
48091,48091,156209,0,71,2179,3621,3621,45.451926586,1349.474102,923.12222727,2318.0482559,156209
48093,48093,13635,0,9,142,366,366,66.00660066,975.43087642,1642.8309498,2684.2684268,13635
48095,48095,2726,0,1,34,159,159,36.683785767,1210.5649303,4585.4732208,5832.7219369,2726
48097,48097,41257,0,20,305,698,698,48.476622149,690.79186562,952.56562523,1691.834113,41257
48099,48099,75951,0,217,790,2378,2378,285.71052389,754.43377967,2090.821714,3130.9660176,75951
48101,48101,1398,0,1,17,55,55,71.530758226,1144.4921316,2718.1688126,3934.1917024,1398
48103,48103,4797,0,37,95,163,163,771.31540546,1209.089014,1417.5526371,3397.9570565,4797
48105,48105,3464,0,7,161,174,174,202.07852194,4445.7274827,375.2886836,5023.0946882,3464
48107,48107,5737,0,2,63,236,236,34.861425832,1063.2734879,3015.5133345,4113.6482482,5737
48109,48109,2171,0,0,21,126,126,0,967.29617688,4836.4808844,5803.7770613,2171
48111,48111,7287,0,41,237,419,419,562.6458076,2689.7214217,2497.598463,5749.9656923,7287
48113,48113,2635516,9,11610,62333,93839,93830,440.17945632,1924.5946524,1195.4395268,3560.2136356,2635516
48115,48115,12728,0,42,198,584,584,329.98114393,1225.6442489,3032.6838466,4588.3092395,12728
48117,48117,18546,0,199,849,1377,1377,1073.0076566,3504.7988785,2846.975089,7424.7816241,18546
48119,48119,5331,0,2,14,47,47,37.516413431,225.09848059,619.02082161,881.63571563,5331
48121,48121,887207,0,1696,7866,13671,13671,191.16170184,695.44086104,654.30051837,1540.9030812,887207
48123,48123,20160,0,23,576,884,884,114.08730159,2743.0555556,1527.7777778,4384.9206349,20160
48125,48125,2211,0,1,5,79,79,45.228403437,180.91361375,3346.9018544,3573.0438716,2211
48127,48127,10124,0,0,169,283,283,0,1669.3006717,1126.0371395,2795.3378111,10124
48129,48129,3278,0,20,48,110,110,610.12812691,854.17937767,1891.3971934,3355.704698,3278
48131,48131,11157,0,2,242,500,500,17.925965761,2151.1158914,2312.4495832,4481.4914404,11157
48133,48133,18360,0,9,90,329,329,49.019607843,441.17647059,1301.7429194,1791.9389978,18360
48135,48135,166223,0,172,2199,4908,4908,103.47545165,1219.4461657,1629.7383635,2952.6599809,166223
48137,48137,1932,0,0,50,73,73,0,2587.9917184,1190.4761905,3778.4679089,1932
48139,48139,184826,0,303,2837,4709,4709,163.93797409,1371.0192289,1012.8445132,2547.8017162,184826
